participant,item,condition,slider.response,my_rs,total_residuals,unique_item_no,session,trials.thisN,half,literacy,age_textbox.text,gender_slider.response,dot_pitch,res_width,VT_no_correct,difference
77,25,B_exp3,0.637401733,0.630909091,78.2,98,640f3af66933ce127cd5cce9,10,First,29,22,F,0.35101388888888885,1440,6,-0.006492641999999993
77,18,B_exp3,0.654208917,0.505227273,87.36,70,640f3af66933ce127cd5cce9,11,First,29,22,F,0.35101388888888885,1440,6,-0.1489816439999999
77,2,B_exp3,0.338119371,0.217954545,98.2,6,640f3af66933ce127cd5cce9,12,First,29,22,F,0.35101388888888885,1440,6,-0.120164826
77,39,D_exp3,0.854863281,0.882272727,47.19,156,640f3af66933ce127cd5cce9,13,First,29,22,F,0.35101388888888885,1440,6,0.02740944600000006
77,18,A_exp3,0.725577257,0.505227273,87.36,69,640f3af66933ce127cd5cce9,14,First,29,22,F,0.35101388888888885,1440,6,-0.22034998399999994
77,4,B_exp3,0.318326009,0.253863636,97.45,14,640f3af66933ce127cd5cce9,15,First,29,22,F,0.35101388888888885,1440,6,-0.06446237300000002
77,12,B_exp3,0.232069872,0.3975,92.82,46,640f3af66933ce127cd5cce9,16,First,29,22,F,0.35101388888888885,1440,6,0.165430128
77,41,C_exp3,0.787536757,0.918181818,39.66,163,640f3af66933ce127cd5cce9,17,First,29,22,F,0.35101388888888885,1440,6,0.13064506099999995
77,24,A_exp3,0.808504232,0.612954545,79.66,93,640f3af66933ce127cd5cce9,18,First,29,22,F,0.35101388888888885,1440,6,-0.19554968699999997
77,15,D_exp3,0.045520325,0.451363636,90.29,60,640f3af66933ce127cd5cce9,19,First,29,22,F,0.35101388888888885,1440,6,0.40584331100000004
77,2,C_exp3,0.050228611,0.217954545,98.2,7,640f3af66933ce127cd5cce9,20,First,29,22,F,0.35101388888888885,1440,6,0.167725934
77,17,B_exp3,0.224226549,0.487272727,88.33,66,640f3af66933ce127cd5cce9,21,First,29,22,F,0.35101388888888885,1440,6,0.263046178
77,12,C_exp3,0.126357558,0.3975,92.82,47,640f3af66933ce127cd5cce9,23,First,29,22,F,0.35101388888888885,1440,6,0.27114244200000004
77,9,A_exp3,0.095167982,0.343636364,94.9,33,640f3af66933ce127cd5cce9,24,First,29,22,F,0.35101388888888885,1440,6,0.24846838200000004
77,8,C_exp3,0.094612427,0.325681818,95.52,31,640f3af66933ce127cd5cce9,25,First,29,22,F,0.35101388888888885,1440,6,0.231069391
77,32,B_exp3,0.256347182,0.756590909,65.73,126,640f3af66933ce127cd5cce9,26,First,29,22,F,0.35101388888888885,1440,6,0.500243727
77,32,C_exp3,0.164084981,0.756590909,65.73,127,640f3af66933ce127cd5cce9,27,First,29,22,F,0.35101388888888885,1440,6,0.592505928
77,29,C_exp3,0.645324029,0.702727273,71.6,115,640f3af66933ce127cd5cce9,28,First,29,22,F,0.35101388888888885,1440,6,0.057403244000000075
77,7,D_exp3,0.072894457,0.307727273,96.03,28,640f3af66933ce127cd5cce9,29,First,29,22,F,0.35101388888888885,1440,6,0.23483281600000003
77,13,C_exp3,0.061098158,0.415454545,91.98,51,640f3af66933ce127cd5cce9,30,First,29,22,F,0.35101388888888885,1440,6,0.354356387
77,4,D_exp3,0.04116099,0.253863636,97.45,16,640f3af66933ce127cd5cce9,31,First,29,22,F,0.35101388888888885,1440,6,0.212702646
77,16,D_exp3,0.047432488,0.469318182,89.4,64,640f3af66933ce127cd5cce9,32,First,29,22,F,0.35101388888888885,1440,6,0.421885694
77,34,D_exp3,0.050481567,0.7925,61.29,136,640f3af66933ce127cd5cce9,33,First,29,22,F,0.35101388888888885,1440,6,0.742018433
77,36,D_exp3,0.044205797,0.828409091,56.22,144,640f3af66933ce127cd5cce9,34,First,29,22,F,0.35101388888888885,1440,6,0.784203294
77,16,B_exp3,0.81328654,0.469318182,89.4,62,640f3af66933ce127cd5cce9,35,First,29,22,F,0.35101388888888885,1440,6,-0.34396835800000003
77,41,B_exp3,0.970410156,0.918181818,39.66,162,640f3af66933ce127cd5cce9,36,First,29,22,F,0.35101388888888885,1440,6,-0.05222833800000004
77,8,B_exp3,0.254146186,0.325681818,95.52,30,640f3af66933ce127cd5cce9,37,First,29,22,F,0.35101388888888885,1440,6,0.07153563200000002
77,11,A_exp3,0.242233548,0.379545455,93.55,41,640f3af66933ce127cd5cce9,38,First,29,22,F,0.35101388888888885,1440,6,0.13731190699999998
77,24,C_exp3,0.163730706,0.612954545,79.66,95,640f3af66933ce127cd5cce9,39,First,29,22,F,0.35101388888888885,1440,6,0.449223839
77,38,B_exp3,0.9732449,0.864318182,50.47,150,640f3af66933ce127cd5cce9,41,First,29,22,F,0.35101388888888885,1440,6,-0.10892671799999998
77,4,C_exp3,0.113313531,0.253863636,97.45,15,640f3af66933ce127cd5cce9,42,First,29,22,F,0.35101388888888885,1440,6,0.140550105
77,42,A_exp3,1,0.936136364,35.25,165,640f3af66933ce127cd5cce9,43,First,29,22,F,0.35101388888888885,1440,6,-0.063863636
77,21,A_exp3,0.794306641,0.559090909,83.77,81,640f3af66933ce127cd5cce9,44,First,29,22,F,0.35101388888888885,1440,6,-0.235215732
77,5,D_exp3,0.129158902,0.271818182,96.99,20,640f3af66933ce127cd5cce9,45,First,29,22,F,0.35101388888888885,1440,6,0.14265928000000003
77,39,A_exp3,0.987431776,0.882272727,47.19,153,640f3af66933ce127cd5cce9,46,First,29,22,F,0.35101388888888885,1440,6,-0.10515904899999995
77,34,A_exp3,0.903957926,0.7925,61.29,133,640f3af66933ce127cd5cce9,47,First,29,22,F,0.35101388888888885,1440,6,-0.11145792600000004
77,27,A_exp3,0.903957926,0.666818182,75.05,105,640f3af66933ce127cd5cce9,48,First,29,22,F,0.35101388888888885,1440,6,-0.23713974400000004
77,31,C_exp3,0.660578885,0.738636364,67.86,123,640f3af66933ce127cd5cce9,49,First,29,22,F,0.35101388888888885,1440,6,0.07805747900000004
77,35,A_exp3,0.817393934,0.810454545,58.87,137,640f3af66933ce127cd5cce9,50,First,29,22,F,0.35101388888888885,1440,6,-0.006939389000000018
77,5,C_exp3,0.047681647,0.271818182,96.99,19,640f3af66933ce127cd5cce9,51,First,29,22,F,0.35101388888888885,1440,6,0.22413653500000003
77,5,B_exp3,0.098094618,0.271818182,96.99,18,640f3af66933ce127cd5cce9,52,First,29,22,F,0.35101388888888885,1440,6,0.17372356400000002
77,35,C_exp3,0.112373318,0.810454545,58.87,139,640f3af66933ce127cd5cce9,53,First,29,22,F,0.35101388888888885,1440,6,0.6980812270000001
77,6,C_exp3,0.112373318,0.289772727,96.58,23,640f3af66933ce127cd5cce9,54,First,29,22,F,0.35101388888888885,1440,6,0.177399409
77,18,D_exp3,0.061182827,0.505227273,87.36,72,640f3af66933ce127cd5cce9,55,First,29,22,F,0.35101388888888885,1440,6,0.44404444600000004
77,19,D_exp3,0.048940125,0.523181818,86.21,76,640f3af66933ce127cd5cce9,56,First,29,22,F,0.35101388888888885,1440,6,0.47424169299999996
77,5,A_exp3,0.046717902,0.271818182,96.99,17,640f3af66933ce127cd5cce9,57,First,29,22,F,0.35101388888888885,1440,6,0.22510028
77,42,C_exp3,0.841783176,0.936136364,35.25,167,640f3af66933ce127cd5cce9,58,First,29,22,F,0.35101388888888885,1440,6,0.09435318800000003
77,23,A_exp3,0.708155043,0.595,81.13,89,640f3af66933ce127cd5cce9,59,First,29,22,F,0.35101388888888885,1440,6,-0.11315504300000001
77,43,D_exp3,0.915137668,0.954090909,30.04,172,640f3af66933ce127cd5cce9,60,First,29,22,F,0.35101388888888885,1440,6,0.03895324100000008
77,39,B_exp3,0.909551459,0.882272727,47.19,154,640f3af66933ce127cd5cce9,62,First,29,22,F,0.35101388888888885,1440,6,-0.027278731999999972
77,28,B_exp3,0.80852478,0.684772727,73.36,110,640f3af66933ce127cd5cce9,63,First,29,22,F,0.35101388888888885,1440,6,-0.12375205300000003
77,17,A_exp3,0.732466159,0.487272727,88.33,65,640f3af66933ce127cd5cce9,64,First,29,22,F,0.35101388888888885,1440,6,-0.245193432
77,38,C_exp3,0.785650431,0.864318182,50.47,151,640f3af66933ce127cd5cce9,65,First,29,22,F,0.35101388888888885,1440,6,0.07866775100000001
77,21,B_exp3,0.570094876,0.559090909,83.77,82,640f3af66933ce127cd5cce9,66,First,29,22,F,0.35101388888888885,1440,6,-0.011003966999999948
77,41,D_exp3,0.831751777,0.918181818,39.66,164,640f3af66933ce127cd5cce9,67,First,29,22,F,0.35101388888888885,1440,6,0.08643004099999996
77,3,A_exp3,0.221556668,0.235909091,97.87,9,640f3af66933ce127cd5cce9,68,First,29,22,F,0.35101388888888885,1440,6,0.014352422999999975
77,28,C_exp3,0.155095588,0.684772727,73.36,111,640f3af66933ce127cd5cce9,69,First,29,22,F,0.35101388888888885,1440,6,0.529677139
77,10,A_exp3,0.153848843,0.361590909,94.23,37,640f3af66933ce127cd5cce9,70,First,29,22,F,0.35101388888888885,1440,6,0.207742066
77,35,D_exp3,0.726196018,0.810454545,58.87,140,640f3af66933ce127cd5cce9,71,First,29,22,F,0.35101388888888885,1440,6,0.08425852700000003
77,9,C_exp3,0.110365567,0.343636364,94.9,35,640f3af66933ce127cd5cce9,72,First,29,22,F,0.35101388888888885,1440,6,0.23327079700000003
77,10,C_exp3,0.1086989,0.361590909,94.23,39,640f3af66933ce127cd5cce9,73,First,29,22,F,0.35101388888888885,1440,6,0.25289200900000003
77,33,A_exp3,0.831544461,0.774545455,63.57,129,640f3af66933ce127cd5cce9,74,First,29,22,F,0.35101388888888885,1440,6,-0.05699900599999996
77,24,B_exp3,0.699596083,0.612954545,79.66,94,640f3af66933ce127cd5cce9,75,First,29,22,F,0.35101388888888885,1440,6,-0.08664153799999996
77,6,B_exp3,0.107835592,0.289772727,96.58,22,640f3af66933ce127cd5cce9,76,First,29,22,F,0.35101388888888885,1440,6,0.18193713500000003
77,20,C_exp3,0.108986037,0.541136364,85.04,79,640f3af66933ce127cd5cce9,77,First,29,22,F,0.35101388888888885,1440,6,0.432150327
77,14,A_exp3,0.316859402,0.433409091,91.2,53,640f3af66933ce127cd5cce9,78,First,29,22,F,0.35101388888888885,1440,6,0.11654968900000001
77,11,D_exp3,0.053436347,0.379545455,93.55,44,640f3af66933ce127cd5cce9,79,First,29,22,F,0.35101388888888885,1440,6,0.326109108
77,13,A_exp3,0.131456604,0.415454545,91.98,49,640f3af66933ce127cd5cce9,80,First,29,22,F,0.35101388888888885,1440,6,0.283997941
77,10,B_exp3,0.325112373,0.361590909,94.23,38,640f3af66933ce127cd5cce9,81,First,29,22,F,0.35101388888888885,1440,6,0.036478536000000006
77,23,C_exp3,0.523688829,0.595,81.13,91,640f3af66933ce127cd5cce9,82,First,29,22,F,0.35101388888888885,1440,6,0.07131117099999995
77,26,A_exp3,0.766651679,0.648863636,76.62,101,640f3af66933ce127cd5cce9,84,First,29,22,F,0.35101388888888885,1440,6,-0.11778804300000001
77,14,C_exp3,0.230357157,0.433409091,91.2,55,640f3af66933ce127cd5cce9,85,First,29,22,F,0.35101388888888885,1440,6,0.20305193400000002
77,34,C_exp3,0.768180406,0.7925,61.29,135,640f3af66933ce127cd5cce9,86,First,29,22,F,0.35101388888888885,1440,6,0.024319593999999944
77,26,D_exp3,0.448090685,0.648863636,76.62,104,640f3af66933ce127cd5cce9,87,First,29,22,F,0.35101388888888885,1440,6,0.20077295099999998
77,31,B_exp3,0.800527886,0.738636364,67.86,122,640f3af66933ce127cd5cce9,88,First,29,22,F,0.35101388888888885,1440,6,-0.06189152200000003
77,40,C_exp3,0.865324164,0.900227273,43.56,159,640f3af66933ce127cd5cce9,89,First,29,22,F,0.35101388888888885,1440,6,0.03490310900000004
77,7,A_exp3,0.152635396,0.307727273,96.03,25,640f3af66933ce127cd5cce9,90,First,29,22,F,0.35101388888888885,1440,6,0.15509187700000002
77,37,A_exp3,0.953720432,0.846363636,53.4,145,640f3af66933ce127cd5cce9,91,First,29,22,F,0.35101388888888885,1440,6,-0.10735679600000003
77,13,B_exp3,0.297516615,0.415454545,91.98,50,640f3af66933ce127cd5cce9,92,First,29,22,F,0.35101388888888885,1440,6,0.11793793000000002
77,43,C_exp3,0.904011909,0.954090909,30.04,171,640f3af66933ce127cd5cce9,93,Second,29,22,F,0.35101388888888885,1440,6,0.050079000000000096
77,33,C_exp3,0.641021932,0.774545455,63.57,131,640f3af66933ce127cd5cce9,94,Second,29,22,F,0.35101388888888885,1440,6,0.13352352300000003
77,31,D_exp3,0.205057271,0.738636364,67.86,124,640f3af66933ce127cd5cce9,95,Second,29,22,F,0.35101388888888885,1440,6,0.533579093
77,14,D_exp3,0.072341953,0.433409091,91.2,56,640f3af66933ce127cd5cce9,96,Second,29,22,F,0.35101388888888885,1440,6,0.361067138
77,45,D_exp3,1,0.99,14.13,180,640f3af66933ce127cd5cce9,97,Second,29,22,F,0.35101388888888885,1440,6,-0.010000000000000009
77,1,A_exp3,0.207708571,0.2,98.47,1,640f3af66933ce127cd5cce9,98,Second,29,22,F,0.35101388888888885,1440,6,-0.007708570999999997
77,44,C_exp3,1,0.972045455,23.65,175,640f3af66933ce127cd5cce9,99,Second,29,22,F,0.35101388888888885,1440,6,-0.027954545000000053
77,23,B_exp3,0.643247409,0.595,81.13,90,640f3af66933ce127cd5cce9,100,Second,29,22,F,0.35101388888888885,1440,6,-0.04824740900000002
77,37,B_exp3,0.785733914,0.846363636,53.4,146,640f3af66933ce127cd5cce9,101,Second,29,22,F,0.35101388888888885,1440,6,0.06062972199999994
77,1,C_exp3,0.21985321,0.2,98.47,3,640f3af66933ce127cd5cce9,102,Second,29,22,F,0.35101388888888885,1440,6,-0.019853209999999982
77,45,A_exp3,1,0.99,14.13,177,640f3af66933ce127cd5cce9,103,Second,29,22,F,0.35101388888888885,1440,6,-0.010000000000000009
77,27,C_exp3,0.552900187,0.666818182,75.05,107,640f3af66933ce127cd5cce9,104,Second,29,22,F,0.35101388888888885,1440,6,0.113917995
77,44,D_exp3,1,0.972045455,23.65,176,640f3af66933ce127cd5cce9,105,Second,29,22,F,0.35101388888888885,1440,6,-0.027954545000000053
77,7,C_exp3,0.096988966,0.307727273,96.03,27,640f3af66933ce127cd5cce9,106,Second,29,22,F,0.35101388888888885,1440,6,0.210738307
77,31,A_exp3,0.843733181,0.738636364,67.86,121,640f3af66933ce127cd5cce9,107,Second,29,22,F,0.35101388888888885,1440,6,-0.10509681700000006
77,8,A_exp3,0.099479268,0.325681818,95.52,29,640f3af66933ce127cd5cce9,108,Second,29,22,F,0.35101388888888885,1440,6,0.22620255
77,15,A_exp3,0.099479268,0.451363636,90.29,57,640f3af66933ce127cd5cce9,109,Second,29,22,F,0.35101388888888885,1440,6,0.351884368
77,37,D_exp3,0.621527981,0.846363636,53.4,148,640f3af66933ce127cd5cce9,110,Second,29,22,F,0.35101388888888885,1440,6,0.22483565500000002
77,30,D_exp3,0.479477743,0.720681818,69.76,120,640f3af66933ce127cd5cce9,111,Second,29,22,F,0.35101388888888885,1440,6,0.24120407499999996
77,7,B_exp3,0.089247064,0.307727273,96.03,26,640f3af66933ce127cd5cce9,112,Second,29,22,F,0.35101388888888885,1440,6,0.21848020900000004
77,28,D_exp3,0.284554511,0.684772727,73.36,112,640f3af66933ce127cd5cce9,113,Second,29,22,F,0.35101388888888885,1440,6,0.400218216
77,32,D_exp3,0.472451104,0.756590909,65.73,128,640f3af66933ce127cd5cce9,114,Second,29,22,F,0.35101388888888885,1440,6,0.284139805
77,26,B_exp3,0.704318237,0.648863636,76.62,102,640f3af66933ce127cd5cce9,115,Second,29,22,F,0.35101388888888885,1440,6,-0.05545460099999999
77,38,D_exp3,0.702809245,0.864318182,50.47,152,640f3af66933ce127cd5cce9,116,Second,29,22,F,0.35101388888888885,1440,6,0.16150893700000002
77,27,D_exp3,0.290627645,0.666818182,75.05,108,640f3af66933ce127cd5cce9,117,Second,29,22,F,0.35101388888888885,1440,6,0.376190537
77,20,B_exp3,0.223213264,0.541136364,85.04,78,640f3af66933ce127cd5cce9,118,Second,29,22,F,0.35101388888888885,1440,6,0.3179231
77,29,D_exp3,0.083316786,0.702727273,71.6,116,640f3af66933ce127cd5cce9,119,Second,29,22,F,0.35101388888888885,1440,6,0.619410487
77,13,D_exp3,0.048384332,0.415454545,91.98,52,640f3af66933ce127cd5cce9,120,Second,29,22,F,0.35101388888888885,1440,6,0.367070213
77,6,D_exp3,0.108255141,0.289772727,96.58,24,640f3af66933ce127cd5cce9,121,Second,29,22,F,0.35101388888888885,1440,6,0.181517586
77,19,B_exp3,0.042701823,0.523181818,86.21,74,640f3af66933ce127cd5cce9,122,Second,29,22,F,0.35101388888888885,1440,6,0.48047999499999994
77,3,B_exp3,0.059143778,0.235909091,97.87,10,640f3af66933ce127cd5cce9,123,Second,29,22,F,0.35101388888888885,1440,6,0.17676531299999998
77,30,C_exp3,0.196767578,0.720681818,69.76,119,640f3af66933ce127cd5cce9,124,Second,29,22,F,0.35101388888888885,1440,6,0.52391424
77,28,A_exp3,0.55882487,0.684772727,73.36,109,640f3af66933ce127cd5cce9,125,Second,29,22,F,0.35101388888888885,1440,6,0.125947857
77,42,D_exp3,0.849159478,0.936136364,35.25,168,640f3af66933ce127cd5cce9,126,Second,29,22,F,0.35101388888888885,1440,6,0.08697688599999998
77,34,B_exp3,0.927044542,0.7925,61.29,134,640f3af66933ce127cd5cce9,127,Second,29,22,F,0.35101388888888885,1440,6,-0.134544542
77,26,C_exp3,0.680854967,0.648863636,76.62,103,640f3af66933ce127cd5cce9,128,Second,29,22,F,0.35101388888888885,1440,6,-0.03199133100000007
77,21,D_exp3,0.258142192,0.559090909,83.77,84,640f3af66933ce127cd5cce9,129,Second,29,22,F,0.35101388888888885,1440,6,0.30094871700000003
77,43,B_exp3,1,0.954090909,30.04,170,640f3af66933ce127cd5cce9,130,Second,29,22,F,0.35101388888888885,1440,6,-0.04590909099999996
77,38,A_exp3,1,0.864318182,50.47,149,640f3af66933ce127cd5cce9,131,Second,29,22,F,0.35101388888888885,1440,6,-0.135681818
77,40,B_exp3,0.928271891,0.900227273,43.56,158,640f3af66933ce127cd5cce9,132,Second,29,22,F,0.35101388888888885,1440,6,-0.02804461799999991
77,19,A_exp3,0.745188395,0.523181818,86.21,73,640f3af66933ce127cd5cce9,133,Second,29,22,F,0.35101388888888885,1440,6,-0.22200657700000004
77,3,D_exp3,0.020521817,0.235909091,97.87,12,640f3af66933ce127cd5cce9,134,Second,29,22,F,0.35101388888888885,1440,6,0.215387274
77,29,A_exp3,0.021077372,0.702727273,71.6,113,640f3af66933ce127cd5cce9,135,Second,29,22,F,0.35101388888888885,1440,6,0.681649901
77,39,C_exp3,0.794816555,0.882272727,47.19,155,640f3af66933ce127cd5cce9,136,Second,29,22,F,0.35101388888888885,1440,6,0.087456172
77,41,A_exp3,0.898039958,0.918181818,39.66,161,640f3af66933ce127cd5cce9,137,Second,29,22,F,0.35101388888888885,1440,6,0.020141859999999956
77,29,B_exp3,0.898595513,0.702727273,71.6,114,640f3af66933ce127cd5cce9,138,Second,29,22,F,0.35101388888888885,1440,6,-0.19586823999999992
77,19,C_exp3,0.431898804,0.523181818,86.21,75,640f3af66933ce127cd5cce9,139,Second,29,22,F,0.35101388888888885,1440,6,0.09128301399999994
77,15,C_exp3,0.222634583,0.451363636,90.29,59,640f3af66933ce127cd5cce9,140,Second,29,22,F,0.35101388888888885,1440,6,0.22872905300000002
77,30,A_exp3,0.711947157,0.720681818,69.76,117,640f3af66933ce127cd5cce9,141,Second,29,22,F,0.35101388888888885,1440,6,0.008734660999999977
77,12,D_exp3,0.075381436,0.3975,92.82,48,640f3af66933ce127cd5cce9,142,Second,29,22,F,0.35101388888888885,1440,6,0.32211856400000005
77,32,A_exp3,0.788106147,0.756590909,65.73,125,640f3af66933ce127cd5cce9,143,Second,29,22,F,0.35101388888888885,1440,6,-0.031515238
77,16,C_exp3,0.432240736,0.469318182,89.4,63,640f3af66933ce127cd5cce9,144,Second,29,22,F,0.35101388888888885,1440,6,0.03707744599999996
77,30,B_exp3,0.735374824,0.720681818,69.76,118,640f3af66933ce127cd5cce9,145,Second,29,22,F,0.35101388888888885,1440,6,-0.014693006000000008
77,14,B_exp3,0.500619642,0.433409091,91.2,54,640f3af66933ce127cd5cce9,146,Second,29,22,F,0.35101388888888885,1440,6,-0.06721055099999995
77,25,A_exp3,0.803183933,0.630909091,78.2,97,640f3af66933ce127cd5cce9,147,Second,29,22,F,0.35101388888888885,1440,6,-0.17227484199999998
77,22,B_exp3,0.72880032,0.577045455,82.45,86,640f3af66933ce127cd5cce9,148,Second,29,22,F,0.35101388888888885,1440,6,-0.1517548649999999
77,17,C_exp3,0.259360758,0.487272727,88.33,67,640f3af66933ce127cd5cce9,149,Second,29,22,F,0.35101388888888885,1440,6,0.227911969
77,37,C_exp3,0.625453016,0.846363636,53.4,147,640f3af66933ce127cd5cce9,150,Second,29,22,F,0.35101388888888885,1440,6,0.22091061999999995
77,36,B_exp3,0.908885769,0.828409091,56.22,142,640f3af66933ce127cd5cce9,151,Second,29,22,F,0.35101388888888885,1440,6,-0.08047667799999991
77,24,D_exp3,0.236249152,0.612954545,79.66,96,640f3af66933ce127cd5cce9,152,Second,29,22,F,0.35101388888888885,1440,6,0.37670539300000006
77,1,D_exp3,0.04285258,0.2,98.47,4,640f3af66933ce127cd5cce9,153,Second,29,22,F,0.35101388888888885,1440,6,0.15714742
77,18,C_exp3,0.221931559,0.505227273,87.36,71,640f3af66933ce127cd5cce9,154,Second,29,22,F,0.35101388888888885,1440,6,0.28329571400000003
77,25,D_exp3,0.10473643,0.630909091,78.2,100,640f3af66933ce127cd5cce9,155,Second,29,22,F,0.35101388888888885,1440,6,0.526172661
77,36,A_exp3,0.775163167,0.828409091,56.22,141,640f3af66933ce127cd5cce9,156,Second,29,22,F,0.35101388888888885,1440,6,0.053245924000000056
77,23,D_exp3,0.326039225,0.595,81.13,92,640f3af66933ce127cd5cce9,157,Second,29,22,F,0.35101388888888885,1440,6,0.268960775
77,22,A_exp3,0.695038452,0.577045455,82.45,85,640f3af66933ce127cd5cce9,158,Second,29,22,F,0.35101388888888885,1440,6,-0.11799299699999999
77,12,A_exp3,0.275384657,0.3975,92.82,45,640f3af66933ce127cd5cce9,159,Second,29,22,F,0.35101388888888885,1440,6,0.12211534300000004
77,40,D_exp3,0.846354709,0.900227273,43.56,160,640f3af66933ce127cd5cce9,160,Second,29,22,F,0.35101388888888885,1440,6,0.05387256400000007
77,2,A_exp3,0.114079963,0.217954545,98.2,5,640f3af66933ce127cd5cce9,162,Second,29,22,F,0.35101388888888885,1440,6,0.103874582
77,33,B_exp3,0.850476481,0.774545455,63.57,130,640f3af66933ce127cd5cce9,163,Second,29,22,F,0.35101388888888885,1440,6,-0.0759310259999999
77,1,B_exp3,0.194675937,0.2,98.47,2,640f3af66933ce127cd5cce9,164,Second,29,22,F,0.35101388888888885,1440,6,0.005324063000000018
77,10,D_exp3,0.024016588,0.361590909,94.23,40,640f3af66933ce127cd5cce9,165,Second,29,22,F,0.35101388888888885,1440,6,0.337574321
77,22,C_exp3,0.182704366,0.577045455,82.45,87,640f3af66933ce127cd5cce9,166,Second,29,22,F,0.35101388888888885,1440,6,0.39434108900000003
77,44,B_exp3,1,0.972045455,23.65,174,640f3af66933ce127cd5cce9,168,Second,29,22,F,0.35101388888888885,1440,6,-0.027954545000000053
77,2,D_exp3,0.049071113,0.217954545,98.2,8,640f3af66933ce127cd5cce9,169,Second,29,22,F,0.35101388888888885,1440,6,0.168883432
77,33,D_exp3,0.638709174,0.774545455,63.57,132,640f3af66933ce127cd5cce9,170,Second,29,22,F,0.35101388888888885,1440,6,0.135836281
77,3,C_exp3,0.061179606,0.235909091,97.87,11,640f3af66933ce127cd5cce9,171,Second,29,22,F,0.35101388888888885,1440,6,0.174729485
77,27,B_exp3,0.644055583,0.666818182,75.05,106,640f3af66933ce127cd5cce9,172,Second,29,22,F,0.35101388888888885,1440,6,0.022762598999999994
77,15,B_exp3,0.415278727,0.451363636,90.29,58,640f3af66933ce127cd5cce9,173,Second,29,22,F,0.35101388888888885,1440,6,0.036084909
77,11,B_exp3,0.183674757,0.379545455,93.55,42,640f3af66933ce127cd5cce9,174,Second,29,22,F,0.35101388888888885,1440,6,0.19587069799999998
77,43,A_exp3,1,0.954090909,30.04,169,640f3af66933ce127cd5cce9,175,Second,29,22,F,0.35101388888888885,1440,6,-0.04590909099999996
77,42,B_exp3,1,0.936136364,35.25,166,640f3af66933ce127cd5cce9,176,Second,29,22,F,0.35101388888888885,1440,6,-0.063863636
