instructions,q1_slider_DC_2.response,consent_loop.thisN,q3_slider_DC.response,expName,warning.started,pre_beliefs.stopped,slider_emotion.response,study_id,key_resp_6.keys,__session,__participant,images_typical,__experimentName,final.started,intro.started,final.stopped,debrief.started,key_resp_6.rt,key_resp_4.rt,trials.thisN,trials.thisTrialN,pre_beliefs.started,practice.started,consent.stopped,trial_w_slider.started,consent.started,key_resp_exp.rt,begin_experiment.stopped,literacy.stopped,literacy.started,q2_slider_DC.response,q4_slider.response,instructions.started,ready_to_go.started,key_resp_exp_post.keys,consent_loop.thisTrialN,consent_item,slide_counter,date,trials.thisRepN,unique_item_no_T,practice_key_resp.rt,slider_emotion.rt,q3_slider.response,slider_belief_post.response,OS,gender_slider.response,plots_with_labels_T,trials.thisIndex,demographics.started,q4_slider_DC.response,q2_slider_DC_2.response,consent_key.keys,key_resp_4.duration,consent_key.rt,DC_page_2.stopped,q1_slider_DC_3.response,DC_page_3.stopped,instructions_loop.thisIndex,instructions_loop.thisRepN,slider.response,consent_key.duration,key_resp_4.keys,debrief.stopped,DC_page_1.stopped,colour,q2_slider.response,consent_loop.thisIndex,post_beliefs.started,practice.stopped,instructions_loop.ran,trials.ran,instructions_loop.thisN,post_beliefs.stopped,q2_slider_DC_3.response,trial_w_slider.stopped,DC_page_3.started,begin_experiment.started,DC_page_2.started,slider_belief.rt,DC_page_1.started,key_resp_exp.keys,q4_slider_DC_2.response,slider_belief.response,warning.stopped,ready_to_go.stopped,instructions.stopped,instructions_loop.thisTrialN,q3_slider_DC_2.response,q1_slider_DC.response,q3_slider_DC_3.response,psychopyVersion,consent_loop.thisRepN,consent_count,q4_slider_DC_3.response,age_textbox.text,instructions_text,q5_slider.response,key_resp_exp_post.rt,__datetime,frameRate,practice_key_resp.keys,practice_slider_2.rt,slider.rt,q1_slider.response,demographics.stopped,practice_slider_2.response,consent_loop.ran,intro.stopped,slider_belief_post.rt,session,total_correct,passed,participant
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,37_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,8.102599999999626,2,2,NA,NA,NA,215.76209999999963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,37T,NA,NA,NA,NA,Win32,NA,all_plots/37_spice_T_hi.png,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5530706354429228,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,226.43990000000036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,9.81449999999998,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,44_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,10.30140000000037,3,3,NA,NA,NA,226.44040000000035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,44T,NA,NA,NA,NA,Win32,NA,all_plots/44_spice_T_hi.png,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6436742365354217,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,239.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,11.801900000000389,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,43_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,7.309299999998842,4,4,NA,NA,NA,239.30630000000076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,43T,NA,NA,NA,NA,Win32,NA,all_plots/43_spice_T_hi.png,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6843534170405239,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,249.1894000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,8.525999999999982,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,24_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,7.144999999999982,5,5,NA,NA,NA,249.1896999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,24T,NA,NA,NA,NA,Win32,NA,all_plots/24_spice_T_hi.png,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5382781892397484,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,258.8895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,8.538300000000731,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,4_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,9.332900000000391,6,6,NA,NA,NA,258.8898000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,4T,NA,NA,NA,NA,Win32,NA,all_plots/4_spice_T_hi.png,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5031460907125194,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,270.78940000000034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,11.10359999999963,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,10_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,5.2760000000000105,7,7,NA,NA,NA,270.78980000000075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,10T,NA,NA,NA,NA,Win32,NA,all_plots/10_spice_T_hi.png,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5003726117950863,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,278.62319999999926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,6.7620000000000005,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,14_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,6.2549999999999955,8,8,NA,NA,NA,278.62369999999925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,14T,NA,NA,NA,NA,Win32,NA,all_plots/14_spice_T_hi.png,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5771083217283918,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,287.45640000000037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,7.911600000001442,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please IGNORE the plot and set the slider to 0.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,1_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.3753999999984785,9,9,NA,NA,NA,287.4566999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,46T,NA,NA,NA,NA,Win32,NA,all_plots/1_spice_T_hi.png,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0360259112522e-4,NA,space,NA,NA,red,NA,NA,NA,NA,NA,1,NA,NA,NA,293.3945999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,4.2239999999999895,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,31_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,7.025099999999668,10,10,NA,NA,NA,293.3950999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,31T,NA,NA,NA,NA,Win32,NA,all_plots/31_spice_T_hi.png,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5530706354429228,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,302.9729000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,8.933099999999627,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,32_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,10.19429999999886,11,11,NA,NA,NA,302.97340000000037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,32T,NA,NA,NA,NA,Win32,NA,all_plots/32_spice_T_hi.png,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5086933589049029,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,315.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,11.521999999999991,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,27_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,4.9161999999992645,12,12,NA,NA,NA,315.75619999999924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,27T,NA,NA,NA,NA,Win32,NA,all_plots/27_spice_T_hi.png,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5188631540311784,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,323.23969999999923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,6.795899999998483,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,15_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,6.684599999999591,13,13,NA,NA,NA,323.24030000000073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,15T,NA,NA,NA,NA,Win32,NA,all_plots/15_spice_T_hi.png,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5170140439432162,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,332.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,8.126699999999232,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,45_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,10.364900000000375,14,14,NA,NA,NA,332.50630000000075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,45T,NA,NA,NA,NA,Win32,NA,all_plots/45_spice_T_hi.png,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6723346359692928,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,345.43930000000074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,12.181900000000384,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,29_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,7.820700000001125,15,15,NA,NA,NA,345.4394000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,29T,NA,NA,NA,NA,Win32,NA,all_plots/29_spice_T_hi.png,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5586177794922995,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,355.8225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,9.838400000000377,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,16_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,7.863900000000399,16,16,NA,NA,NA,355.82290000000035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,16T,NA,NA,NA,NA,Win32,NA,all_plots/16_spice_T_hi.png,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5105424069213618,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,366.2560999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,9.353999999999983,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,12_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,5.817799999998897,17,17,NA,NA,NA,366.2564000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,12T,NA,NA,NA,NA,Win32,NA,all_plots/12_spice_T_hi.png,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281083941134729,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,374.6394000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,7.8478000000007455,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please IGNORE the plot and set the slider to 1.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,4_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,5.29849999999999,18,18,NA,NA,NA,374.63969999999927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,49T,NA,NA,NA,NA,Win32,NA,all_plots/4_spice_T_hi.png,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,space,NA,NA,red,NA,NA,NA,NA,NA,1,NA,NA,NA,382.5061999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,6.369800000000737,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,7_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,5.983000000000004,19,19,NA,NA,NA,382.5065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,7T,NA,NA,NA,NA,Win32,NA,all_plots/7_spice_T_hi.png,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49020281666881055,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,391.0725999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,6.973500000000001,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,35_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.699299999998914,20,20,NA,NA,NA,391.07290000000035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,35T,NA,NA,NA,NA,Win32,NA,all_plots/35_spice_T_hi.png,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5623158755252173,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,397.33919999999927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,5.3870000000000005,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,3_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,2.768700000001104,21,21,NA,NA,NA,397.3394000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,3T,NA,NA,NA,NA,Win32,NA,all_plots/3_spice_T_hi.png,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281083941134729,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,402.6725999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,4.412900000000377,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,11_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,5.785500000000013,22,22,NA,NA,NA,402.6729000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,11T,NA,NA,NA,NA,Win32,NA,all_plots/11_spice_T_hi.png,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5789573697448506,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,411.0393000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,7.791400000000351,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,33_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,4.443599999999606,23,23,NA,NA,NA,411.0395999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,33T,NA,NA,NA,NA,Win32,NA,all_plots/33_spice_T_hi.png,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5225612500640963,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,418.0559000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,6.088300000000743,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,38_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,5.35450000000003,24,24,NA,NA,NA,418.0561999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,38T,NA,NA,NA,NA,Win32,NA,all_plots/38_spice_T_hi.png,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6085422000796961,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,425.9725999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,6.271999999999991,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please IGNORE the plot and set the slider to 0.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,2_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.35990000000038,25,25,NA,NA,NA,425.97280000000075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,47T,NA,NA,NA,NA,Win32,NA,all_plots/2_spice_T_hi.png,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00205265060758408,NA,space,NA,NA,red,NA,NA,NA,NA,NA,1,NA,NA,NA,431.8898000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,5.075499999999977,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,28_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.894999999999982,26,26,NA,NA,NA,431.8900999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,28T,NA,NA,NA,NA,Win32,NA,all_plots/28_spice_T_hi.png,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5077688038609217,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,438.33969999999925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,5.637999999999977,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,1_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.3729999999999905,27,27,NA,NA,NA,438.3401999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h57.00.002,0,1T,NA,NA,NA,NA,Win32,NA,all_plots/1_spice_T_hi.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5974479119809429,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,444.2728000000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_11h56.51.906,59.52380952380566,NA,NA,5.171200000001079,NA,NA,NA,NA,NA,NA,6687d1694e15829843e4dbb4,2,TRUE,26
